Date,Precipitation (mm),Ambient Temp (°C),Humidity (%),Soil Temp (°C),Soil Moisture (%),Watering Action,Watering Duration (minutes)
2023-10-20,1.4448885413143775,20.074789140553683,45.3225296697746,22.018147051381955,16.913887505076552,Water More,30
2023-10-19,9.606129266403396,25.41999195321013,68.24680494675533,25.78397969320923,23.321145286044775,Water More,25
2023-10-18,10.882462542385692,22.22032766450127,63.45548128571554,21.365441879550158,16.910783608509362,Skip Watering,0
2023-10-17,9.572190946629728,30.418948215514106,78.36850408076666,21.813356445269683,23.74110469099829,Normal Watering,20
2023-10-16,16.315072880467312,21.19808608955671,79.45008830620922,29.32558973119453,23.17196090248557,Skip Watering,0
2023-10-15,2.736608248376997,34.16155073835691,40.20257670810777,17.709438542527582,17.709368824273618,Water More,30
2023-10-14,13.335722877488097,34.08179500645203,45.224747125555524,18.735475424496283,16.52387690656116,Skip Watering,0
2023-10-13,2.628666370877075,25.966519294332105,54.38477921715864,22.634708262955236,13.904178959204541,Water More,30
2023-10-12,5.543907049452786,22.28424172354903,41.778385264982944,20.826696412701427,20.509862169770557,Normal Watering,20
2023-10-11,18.931681049195177,22.726327416057387,47.352806827449584,24.359220822812986,15.805249297464144,Skip Watering,0
2023-10-10,9.57445166815242,25.116276551907347,46.88227230260617,28.019222902847808,16.483398038601756,Water More,25
2023-10-09,0.766715587017619,30.7557604182628,66.46632019504538,15.319822922879585,12.650942814283429,Water More,30
2023-10-08,3.0714649201903055,22.609158017162056,60.9276324380798,20.152762686927453,22.541587748026885,Normal Watering,20
2023-10-07,8.78146537005884,25.335719744584566,67.23669191884622,19.158712016641182,24.089098056317813,Normal Watering,20
2023-10-06,10.463117496130195,28.499673472756875,57.922171659457284,26.456251768640506,20.125107280789557,Skip Watering,0
2023-10-05,16.432258213125134,30.454462509879633,61.988767624366595,21.59991223218311,14.374204040374803,Skip Watering,0
2023-10-04,8.45938480781934,31.717095460280042,66.74690567869672,21.20415803372435,17.693251193713706,Water More,30
2023-10-03,1.015178814131239,23.625475453843748,64.63321309534692,23.980205009267337,16.094087157680953,Water More,30
2023-10-02,8.700978704993968,29.475422775572532,45.322039654981126,18.96406503182154,17.42024061449826,Water More,30
2023-10-01,10.750996181215733,32.89019767924241,68.12322591965014,25.541025251126193,23.124241322575074,Skip Watering,0
2023-09-30,13.28545603857304,20.929447475618986,73.084431369476,17.269678990761697,11.715723713806378,Skip Watering,0
2023-09-29,9.165187966241614,22.727778283174715,61.21234923138468,22.3855278289773,21.534683105967538,Normal Watering,20
2023-09-28,4.797288782743079,26.220364993078103,75.64861843301254,23.125358118685256,20.184068873396942,Normal Watering,20
2023-09-27,19.9841183040482,31.5693680929639,72.8251275900584,18.369545982881647,13.234583116296562,Skip Watering,0
2023-09-26,14.890404553518708,29.812207822128716,65.41640301260696,20.659104459619655,15.78463669168594,Skip Watering,0
2023-09-25,13.592877901759813,31.343883373359297,58.78638187741933,26.587172387251574,15.89869758017265,Skip Watering,0
2023-09-24,3.3767193076211144,25.39342493238775,65.26763177003764,15.223285027781454,20.13805308488648,Normal Watering,20
2023-09-23,4.54711919039172,32.707116494103076,56.35834475360568,19.240792363048065,20.465074944704856,Normal Watering,20
2023-09-22,3.516329736307837,20.959263285638457,77.7812332916964,22.502612705921493,11.477914754362583,Water More,30
2023-09-21,12.502878417491294,21.17833682852739,46.3863667157039,20.603339921675268,19.93789790915382,Skip Watering,0
2023-09-20,5.816161148946728,20.706713953686176,46.96461372446313,28.948943112434883,12.134513229997271,Water More,25
2023-09-19,15.796660267138872,28.77679070552992,78.62829232144405,25.115765880084936,23.014870426676985,Skip Watering,0
2023-09-18,2.203881643418464,33.751800626468096,64.68979186005444,24.92408897829906,13.593630093434372,Water More,30
2023-09-17,16.625055288736696,28.367501366656512,68.42304099169074,19.77079855615879,17.80582234361105,Skip Watering,0
2023-09-16,7.756547235616855,23.020112420916842,72.53812073614802,27.55048485669426,14.394213251423004,Water More,25
2023-09-15,13.576995589999845,31.98655329738768,72.82565610517854,22.03601352291219,14.75493675057947,Skip Watering,0
2023-09-14,8.395139303443852,32.35867176891239,48.98850117603267,29.395714398374988,12.698136714949108,Water More,30
2023-09-13,14.145744091127437,23.079843747528805,45.39095113222575,29.170216943265835,19.842093393188645,Skip Watering,0
2023-09-12,16.068795104975276,30.107294762777293,59.12800737809377,24.669854428079788,20.085201218475,Skip Watering,0
2023-09-11,6.553972075619347,20.786768356164732,62.29113865698847,21.22974409977447,17.59431045118143,Water More,30
2023-09-10,13.195695961592492,23.42753774670892,45.787755992611594,26.78401700016006,22.3049715928204,Skip Watering,0
2023-09-09,18.361389536805632,28.13081228579494,71.32511839188238,15.657748317635269,19.00796056008846,Skip Watering,0
2023-09-08,4.968385864888205,32.352100456182114,61.023088225002496,18.65325867941515,21.60906467007222,Normal Watering,20
2023-09-07,10.855350277238212,33.53921543933204,53.413183271301534,22.208324780125693,17.557401934294354,Skip Watering,0
2023-09-06,10.043782450594726,27.712532930619872,46.256489182805566,25.624079115953926,17.612122397772357,Skip Watering,0
2023-09-05,8.022461604750122,30.436607414504827,72.76750394855351,25.029544489415038,24.392820270207544,Water More,25
2023-09-04,12.71752912306269,24.129748976229774,73.52974366138639,18.001092508118038,15.78256690003879,Skip Watering,0
2023-09-03,13.917581840976332,22.87364841630563,62.29310529211318,22.960233264664595,18.404360384785953,Skip Watering,0
2023-09-02,5.726094989342276,24.574234980033516,46.385500102111436,16.953211159561594,18.840047221765175,Water More,30
2023-09-01,13.772928964682233,34.49218700937971,76.67437874582521,26.357359892277874,18.321685283820603,Skip Watering,0
2023-08-31,11.495114765261587,30.626531640652864,58.37885812701941,28.19626733448612,21.203984862720525,Skip Watering,0
2023-08-30,17.213301810647835,22.5956441948522,73.65150136226333,16.58487780856685,24.567986537750983,Skip Watering,0
2023-08-29,19.219180369586,27.77528892477666,49.85595924655256,19.680499442288014,23.241734624157935,Skip Watering,0
2023-08-28,5.663749653330128,20.864784923611122,69.31102769630891,15.94908536725808,10.130414117482543,Water More,30
2023-08-27,7.03870361468764,21.413653244674308,41.027879304833284,24.929089523373015,20.294036403750972,Normal Watering,20
2023-08-26,16.518751731556897,21.301211438618253,79.31011469263733,18.73785357250274,10.422847722182535,Skip Watering,0
2023-08-25,11.197788692885986,29.20862124229465,60.35751644932989,28.879175402447263,18.788394828512136,Skip Watering,0
2023-08-24,19.15783171105907,27.71868530433168,64.68688450289328,25.16698038962202,23.852897417439433,Skip Watering,0
2023-08-23,8.309694491849626,24.126620776685982,42.07358122890075,27.86711241113192,16.547848163776468,Water More,25
2023-08-22,9.401474540728369,22.173009794666005,40.05162236627885,28.737290858960762,13.872226524770918,Water More,25
2023-08-21,9.68884383098684,32.83768357545727,49.190054189487014,24.050010139003838,10.381362683327804,Water More,30
2023-08-20,19.123615598075297,22.841576942042195,47.99794103329689,17.494231501230587,21.954981268311826,Skip Watering,0
2023-08-19,15.182203050479403,27.468321386751438,59.16597186393448,22.797904085745532,18.363280137447447,Skip Watering,0
2023-08-18,7.84220623282708,31.430880132945372,65.16043893708027,20.00921327107182,13.556574187240637,Water More,30
2023-08-17,14.401968043356367,22.778727284985678,58.421193857776785,28.885229070713216,17.7004545268932,Skip Watering,0
2023-08-16,17.651007496704732,27.915857270118046,60.94543122163633,28.915100200619953,23.350095738562842,Skip Watering,0
2023-08-15,14.5946164093258,29.592706452524283,78.28867961692092,22.31632155055751,18.24892229059462,Skip Watering,0
2023-08-14,6.744754973087755,23.33732440243756,52.99982476961517,16.721892722419803,18.135561615071758,Water More,30
2023-08-13,16.288665806147264,34.341544410058816,43.7994514708567,19.475516262795512,10.045509274974616,Skip Watering,0
2023-08-12,7.616052661408103,30.555828360171187,79.01817328199778,28.253869895095452,11.898362552057048,Water More,25
2023-08-11,16.933761538921775,31.494782014113973,78.58142997541182,28.91713855720797,24.270061576700016,Skip Watering,0
2023-08-10,1.149297342189055,33.85812856965171,62.20912635341869,19.6216008479167,19.334528556121832,Water More,30
2023-08-09,16.396674465308926,26.897154654820014,72.86031601291131,29.307140426217387,12.743033695537687,Skip Watering,0
2023-08-08,19.447634246764697,29.585258016050197,58.29731764933044,24.30732584589481,24.105541964494105,Skip Watering,0
2023-08-07,17.798952430074838,20.73210951837701,63.73715283083013,17.9585338701099,20.178811762366205,Skip Watering,0
2023-08-06,0.2992418944905828,30.97081459400649,52.15978655694356,27.564811717424753,15.76328065353195,Water More,25
2023-08-05,11.952638406150056,32.58386626155628,55.20047955795935,19.652611533673408,16.302910832880322,Skip Watering,0
2023-08-04,4.130383229659921,24.099011096350132,59.50268618369762,21.10670222738512,12.912448879257303,Water More,30
2023-08-03,6.8224793245572695,28.72997131321013,63.91135879476582,17.89136054105821,18.165251063311644,Water More,30
2023-08-02,1.6618374085584975,21.034493839040035,57.446925609029094,19.266204014380254,19.36623253280655,Water More,30
2023-08-01,11.426803346925725,30.088405779192655,66.86935753908816,22.76772645173756,23.736979415880164,Skip Watering,0
2023-07-31,2.8770264336522278,28.25214987165524,79.77791561071734,29.828824705494842,12.467663812314715,Water More,25
2023-07-30,5.562704865546388,25.728802076453853,50.4201536418555,15.607073357798075,12.834687933881494,Water More,30
2023-07-29,0.009837151416605128,29.00518952390312,60.83410075964211,18.987399887100917,19.77844398936423,Water More,30
2023-07-28,7.93197753466397,20.240611211459562,78.89687610256537,17.264947470627757,22.33899261217713,Normal Watering,20
2023-07-27,9.551478621575333,34.593844451330504,47.260943076116305,24.35943626617543,10.354734428236931,Water More,30
2023-07-26,12.649628447320886,25.59291639073763,62.62323615143252,22.480650070581362,23.17014954314538,Skip Watering,0
2023-07-25,14.887721146214663,21.290498073927164,69.99719037335053,25.774328494682948,16.72118038102973,Skip Watering,0
2023-07-24,3.917324513922704,34.98512031993347,76.45821775034291,28.39953851889162,18.586248894729987,Water More,25
2023-07-23,7.867813013091514,31.24646071921638,69.78326486672962,15.205003385356383,22.982166821409564,Normal Watering,20
2023-07-22,10.556945102843446,22.77436326977219,41.987080819148176,18.144189865000314,19.51002403270536,Skip Watering,0
2023-07-21,5.329366391358546,29.27248839035381,74.46951308709637,29.08937696730589,14.082521554404186,Water More,25
2023-07-20,11.995517151428697,34.71630201887102,46.642156526579186,19.21881408402838,19.85442262255946,Skip Watering,0
2023-07-19,17.712439471510397,29.804295954585715,53.4343685679842,18.49374272845897,17.03712030636032,Skip Watering,0
2023-07-18,10.71661036970063,32.75801998715793,76.29988257305453,20.19457297064211,12.174197650011049,Skip Watering,0
2023-07-17,12.570758090887711,25.77886971483504,53.212135341583554,15.94288725471495,23.27159367106111,Skip Watering,0
2023-07-16,15.839598075226968,20.80646939388884,44.52301394122232,16.94853272903046,23.899076280031807,Skip Watering,0
2023-07-15,19.861559087194752,32.39764777998304,62.12364532235052,24.16318752278045,19.09531474134505,Skip Watering,0
2023-07-14,18.53204798668694,23.400278198624473,58.57438411299374,17.045170257875604,15.1907215382508,Skip Watering,0
2023-07-13,17.131284766810438,21.273069145762598,76.11117696557987,19.003831400490476,21.43842294774897,Skip Watering,0
2023-07-12,1.3636364755583785,24.173188024320808,61.91895090478225,21.869004738362257,15.944492700303943,Water More,30
2023-07-11,13.135921296844908,27.287068995123008,58.5651326636972,16.370107222106633,24.160282186249244,Skip Watering,0
2023-07-10,15.439236257927998,28.952902465765625,73.10395365873762,29.195799025332796,19.62507779601884,Skip Watering,0
2023-07-09,1.7925460529866788,31.02364755613737,53.03746512144919,29.304449477528642,13.431759501248225,Water More,25
2023-07-08,0.44055518176555397,21.817690862950005,47.16517725469548,29.304599200999384,18.11393388320181,Water More,25
2023-07-07,5.538981566476142,33.16861060316203,42.70315244315719,23.220532730523544,23.525399539335897,Water More,30
2023-07-06,7.738084371810993,23.436173946143143,47.24612304937252,25.302543363933317,24.004745788828963,Water More,25
2023-07-05,6.17929017088623,26.55294991684667,51.46455828230733,25.86971171965417,20.14420882091975,Water More,25
2023-07-04,9.210748652586743,31.35286009025151,54.08045983409404,17.11389044296157,18.54488979383863,Water More,30
2023-07-03,5.025158955401048,25.610483543928783,76.11984501448086,23.035285687797014,19.83962592213653,Water More,30
2023-07-02,8.636048446856229,32.034601423554236,72.84461574380612,23.880542628830998,12.111999565908134,Water More,30
2023-07-01,11.796209780281114,30.17241961381097,69.9884390816396,26.241042702463087,18.42211569121362,Skip Watering,0
2023-06-30,16.74613144721403,22.22920364314745,74.2719034095471,17.49408247234352,12.342499969290227,Skip Watering,0
2023-06-29,8.112917000544893,34.91051585106307,69.73940726566619,26.9143066306032,24.59966716275028,Water More,25
2023-06-28,0.3541229013126168,28.374677939032953,63.4191814536928,16.165001547382882,18.51687509395233,Water More,30
2023-06-27,17.718425339533038,26.128341872927194,71.01851267602675,29.1877527738569,10.426520750985732,Skip Watering,0
2023-06-26,11.668425967512324,34.65086482054983,71.60603282889305,25.958566621324202,20.75686714442343,Skip Watering,0
2023-06-25,1.1741541349427687,27.087607970430735,46.4219409750245,18.084620233224918,15.372083895128895,Water More,30
2023-06-24,19.511147151300673,33.017101482371416,45.91166008697811,17.027500456135932,15.733427642130795,Skip Watering,0
2023-06-23,9.826901183908062,28.675290832172102,56.45704240782443,29.15105929268811,22.834127587349204,Water More,25
2023-06-22,1.036798783579198,26.853739061235373,56.46322351585033,26.884454010215034,17.66122254190722,Water More,25
2023-06-21,5.9577861648971675,24.464451317750765,70.95626649655439,20.894447431913466,22.400583503262084,Normal Watering,20
2023-06-20,14.540038507830994,22.152073411887415,61.447838011637636,24.92967981008649,16.09293722192786,Skip Watering,0
2023-06-19,18.735584157141915,20.53926697299671,63.37783346344956,21.0896004501397,15.33336525177079,Skip Watering,0
2023-06-18,10.624497234849873,26.268880773391306,50.44070113687469,26.01998023135954,12.449184310852049,Skip Watering,0
2023-06-17,17.213130620709784,20.285405894065743,64.24104477739147,23.18004149391304,19.832158840894888,Skip Watering,0
2023-06-16,5.619427127083645,23.815237340122508,53.99446632678246,23.519519243793855,14.646641634874111,Water More,30
2023-06-15,14.851688942506808,30.404532967715404,53.07310295724337,22.20029959799525,14.739952958202494,Skip Watering,0
2023-06-14,3.447558832039992,26.514418119299634,76.06611364321553,18.365738332798305,19.01775045554028,Water More,30
2023-06-13,5.1458662012532645,23.229428632246712,46.934386557335436,21.290336231360403,12.049741121285928,Water More,30
2023-06-12,16.456729940286166,32.23390642186361,65.66284242550032,25.857924411327218,13.191016658871655,Skip Watering,0
2023-06-11,9.991676427649637,20.638915139199504,79.7750877289942,22.902663259781445,12.798372650513771,Water More,30
2023-06-10,19.758612445575938,29.82365733663913,43.90522731695482,19.037903959154182,23.069934138661846,Skip Watering,0
2023-06-09,6.505664231964749,22.547398740590854,79.08717653349271,27.272455134582913,19.80629105671193,Water More,25
2023-06-08,4.067744173451883,21.17206905854795,72.18377494699622,29.193119997119144,17.37974890556772,Water More,25
2023-06-07,3.2581681172135446,25.295614699099147,73.47257625777881,27.098883451378132,12.209595708458792,Water More,25
2023-06-06,9.435341026332274,31.21770836450016,62.835342687931046,25.475325534828478,13.996068305275408,Water More,25
2023-06-05,14.721223525564877,25.32144232691931,73.31279408235335,24.7226162702152,14.707029647314389,Skip Watering,0
2023-06-04,16.505509735055462,25.46658635960883,44.250291687130535,23.501456519322215,21.430836745678604,Skip Watering,0
2023-06-03,11.661036496235882,20.147610160575447,75.31505899489125,24.37435634116219,15.62937552936171,Skip Watering,0
2023-06-02,15.456420583374781,25.657786164266007,62.58412397364644,18.0951416556539,11.748057150816113,Skip Watering,0
2023-06-01,15.498275614243632,32.47255211187714,52.101296169115635,21.984715276030283,18.457934828979234,Skip Watering,0
2023-05-31,12.342671074747676,26.15712157050856,61.601608059745146,20.793995859137382,14.721234622109973,Skip Watering,0
2023-05-30,11.979334515483666,28.35592772533761,50.33194576237982,19.707809618207076,23.694151498126804,Skip Watering,0
2023-05-29,7.099648087145287,22.831918071438317,57.73365249542268,27.991928202585026,12.070595702352591,Water More,25
2023-05-28,2.1585495062193116,24.548190942385286,63.37825187052685,16.071215856838812,13.689825748840558,Water More,30
2023-05-27,8.77873220871377,21.69624500293107,66.8427843807986,24.236338747805082,21.363347874611293,Normal Watering,20
2023-05-26,14.216177629816062,34.74145975617074,48.54361961852648,20.439497750194626,10.472114489448794,Skip Watering,0
2023-05-25,1.9819601925058206,29.032054687739382,51.10232586269186,18.717795142798817,13.848544436224895,Water More,30
2023-05-24,17.831437738502164,27.41332262480152,73.39685087685538,18.80318435736272,21.116013675620643,Skip Watering,0
2023-05-23,4.974512613571392,20.33946368438223,42.113210659193555,18.832295525396717,12.699000249566048,Water More,30
2023-05-22,9.578321385013924,27.333793522547374,61.52534933676378,18.66800842857488,16.94292356849934,Water More,30
2023-05-21,14.747794379921853,23.2133902312301,42.01840098396927,18.6790676127383,23.095460352100226,Skip Watering,0
2023-05-20,18.667253086160898,23.23575987543141,66.55912294585711,18.677622254170224,17.632525366099838,Skip Watering,0
2023-05-19,8.819406295785623,22.38977748243816,56.61220822224375,29.42514002975549,15.30669112293091,Water More,25
2023-05-18,17.767877901420583,27.95401378241322,48.78263206040472,28.217097728418373,15.659773535346499,Skip Watering,0
2023-05-17,7.856487675301469,34.81186011613741,77.35135980420006,17.731816761828913,11.427276555244077,Water More,30
2023-05-16,7.349492369565354,26.4403762478655,66.17406003969165,18.681883857612807,22.830543562897624,Normal Watering,20
2023-05-15,5.0448198795575205,30.146790336008614,79.39837837539625,24.209275464009934,10.409923040199185,Water More,30
2023-05-14,3.3189411740197983,21.809654130688173,57.58363149404056,16.747104276104913,15.054010627423867,Water More,30
2023-05-13,2.284942739126785,27.235656768929193,43.2251785745959,25.915325029689676,10.474564015503327,Water More,25
2023-05-12,8.768299475871766,31.976751737051966,62.74124378480419,23.156411732615513,11.357135108805272,Water More,30
2023-05-11,11.418337853485635,28.53517585721812,59.094861484688245,29.12243113315505,19.65980802382863,Skip Watering,0
2023-05-10,15.646220100564989,30.71596184044327,44.47582332587985,22.252571977435245,15.851649410104029,Skip Watering,0
2023-05-09,9.334463507745612,28.32485782402447,51.82543900910253,19.25587855125445,19.629077550610724,Water More,30
2023-05-08,1.6563338839443809,26.139431926803297,41.95976682596642,21.873621562985225,17.321438070636944,Water More,30
2023-05-07,2.145013330303116,33.96586897366723,71.91637165442788,18.043654679141316,17.63874134285036,Water More,30
2023-05-06,13.992191103998898,23.91670066155165,41.91105554609021,28.540028475130455,20.990058821465546,Skip Watering,0
2023-05-05,0.04265718997562118,24.517689766081887,71.88746365202951,29.26281558713202,19.57111119144637,Water More,25
2023-05-04,2.587629071931825,20.462352781239517,45.55730120042098,15.676455628992,15.25805541106946,Water More,30
2023-05-03,4.170749415057681,27.957171383008514,71.4939171764563,25.924579971522398,23.249361719033033,Water More,25
2023-05-02,16.748192870405095,31.5992509044561,48.90954857980856,29.647967405605243,15.34973046783562,Skip Watering,0
2023-05-01,2.037032236576941,33.557010198986355,66.72977389166282,22.94651337049984,14.952402357591588,Water More,30
2023-04-30,0.5016562219910248,27.534787696149554,51.74731681620293,21.8725741294732,19.63144175796694,Water More,30
2023-04-29,3.539270488688777,24.876410345965486,60.76062088767456,16.21257751223233,11.60258377223563,Water More,30
2023-04-28,9.496650539877736,34.24601886084881,54.16192896443808,18.247664070630535,14.436247672431968,Water More,30
2023-04-27,7.772562112260366,23.6650989198964,52.60200404074256,18.660154516456693,17.85577562963887,Water More,30
2023-04-26,14.91906863953652,31.60744136620337,48.227339960052475,23.89406239583326,10.353283755973127,Skip Watering,0
2023-04-25,1.686656607873711,22.366389045467862,46.65083151507742,16.857679049082655,12.092173583588444,Water More,30
2023-04-24,10.61294505735631,30.939228035287137,49.87713600154851,16.49211772008974,12.930152348905656,Skip Watering,0
2023-04-23,1.4656689677672352,23.599141291986676,74.62168515228346,20.464291942046017,20.477498308523217,Normal Watering,20
2023-04-22,16.65519466085154,21.439407323409938,49.02767566174476,28.822379879726764,21.618264059339914,Skip Watering,0
2023-04-21,19.328770277394494,25.69122310029747,71.77476269212269,15.85057693611487,13.756079942761682,Skip Watering,0
2023-04-20,3.8893597252175782,31.229775177044136,41.512966574520284,26.61249118733195,17.607241653655237,Water More,30
2023-04-19,19.344267404340844,20.418962799892217,77.79736475502918,29.635172872091594,14.71774881732243,Skip Watering,0
2023-04-18,18.237262496458417,30.706615123690526,79.84469761592628,26.532171929007767,14.470046291487648,Skip Watering,0
2023-04-17,14.722344017488467,31.56449241312911,45.17659204646718,21.2350347984352,12.734950309466532,Skip Watering,0
2023-04-16,16.592554675522994,30.47863964068355,79.34852192306855,24.01163095469611,11.760708642382859,Skip Watering,0
2023-04-15,13.58856460249525,24.373672764445725,57.84648112993355,18.088794200848376,17.52492744557314,Skip Watering,0
2023-04-14,3.2601761537060914,31.257304671748614,68.77788127382114,16.640154381404635,23.21817009136484,Normal Watering,20
2023-04-13,18.047550476855537,20.197774250935517,69.7963479156184,26.312674774112775,16.26919643881275,Skip Watering,0
2023-04-12,4.668770208653998,23.771930827933133,53.40922978519123,28.701260785985706,23.810011109268153,Water More,25
2023-04-11,0.9004854060123302,29.63419503506738,51.942494014016965,26.159888925767405,15.544834943456653,Water More,25
2023-04-10,5.099033924053775,34.236255773025874,59.306650666757285,19.225186635390887,19.408113253715015,Water More,30
2023-04-09,0.6648632186764813,30.966336625755737,52.123699229628954,27.553679695118397,20.279137792436405,Water More,25
2023-04-08,5.1514415549710275,28.40179047875661,71.32501916451022,24.887596935593287,12.996591666476462,Water More,30
2023-04-07,4.249117753982987,32.61996335631111,48.9564274170428,16.18341184124474,21.26520063925286,Water More,30
2023-04-06,12.057015846854359,20.71032102194683,65.72893797071504,17.90206543443926,20.47389702943793,Skip Watering,0
2023-04-05,9.970627809904135,33.494846292719274,43.793153495083395,18.390465467597444,12.349928536715176,Water More,30
2023-04-04,0.7053983565589261,24.24098771414787,53.059545736149225,29.17007762943924,24.14932935790405,Water More,25
2023-04-03,12.574622790804316,28.23700996727672,46.18574348165288,26.60832080013988,13.373557272606792,Skip Watering,0
2023-04-02,4.557650264742565,24.666736047146976,51.5767271632793,18.03232449714683,21.540986809149253,Normal Watering,20
2023-04-01,11.607301837833717,23.32564571174942,44.636484116406876,25.965304691120515,17.609916574083837,Skip Watering,0
2023-03-31,11.564427528116676,32.55015464784546,71.24701452928369,20.36957854872487,23.42984222745619,Skip Watering,0
2023-03-30,12.669109663279203,23.024423394803325,78.94181611548856,27.515742379993213,20.75890341705425,Skip Watering,0
2023-03-29,9.678450664607219,28.302600134870303,64.22706286706574,29.405178922134603,11.135347078860608,Water More,25
2023-03-28,0.42059636403372735,32.965322332661444,79.2729200307947,24.814406340218444,21.809832450406034,Normal Watering,20
2023-03-27,0.8574706221552586,34.21699890408347,63.278636827060666,29.377462462477936,12.665470423347886,Water More,25
2023-03-26,6.236523203286897,22.869597877248502,68.34025947500562,29.16232451498351,13.70919288323369,Water More,25
2023-03-25,18.36490877487974,25.287826766419393,43.174603258896155,22.95864546720552,15.336917010182825,Skip Watering,0
2023-03-24,4.1804481204265524,30.47988311229125,59.75225799525272,20.105050523775773,14.566594623780015,Water More,30
2023-03-23,18.85013295663397,25.930401058304337,73.10528725641329,28.68457569577437,11.097002680906852,Skip Watering,0
